english_word,carolinian_headword,dialect,page_number
speargun,lighappisch,NA,1090
speargun,patsingko,NA,1090
specialty,roong,NA,1090
speech,alo2,NA,1090
speech,ghoogho,NA,1090
speech,kkapah,TAN,1090
speech,kkapas,NA,1091
speech,kkas,NA,1091
speech,mwáliya–,NA,1091
speed,angúúw,NA,1091
speed,anngúy,TAN,1091
speed,assiti,NA,1091
speed,ásááli,NA,1091
spell,qfféér,NA,1091
spell,paitingáli,NA,1091
spell,sousow1,NA,1091
spend,akkesch,NA,1091
sperm,weet,NA,1091
spherical,fauluul,NA,1091
spherical,fááliyel,TAN,1091
spice,attiga,TAN,1091
spice,attigha,NA,1091
spice,lolli,NA,1091
spice,lolliyaay,NA,1091
spice,lonni,TAN,1091
spicy,allééw1,NA,1092
spicy,annééy,TAN,1092
spicy,lolliiló,NA,1092
spicy,ttig1,TAN,1092
spicy,ttigh2,NA,1092
spider,littubwuláár,TAN,1092
spider,littubwuráárá,NA,1092
spider lily,ghiyobw,NA,1092
spider lily,ghiyobw bwesch,NA,1092
spider lily,ghiyobw row,NA,1092
spider lily,liiriyo,NA,1092
spider lily,mwootú,NA,1092
spider shell,liyang,NA,1092
spill,taroppw,NA,1092
spin,atóghuluuw,NA,1092
spin,atugula,TAN,1092
spin,árághi2,NA,1092
spin,tilimwóuluul,NA,1093
spin,tóghulughul,NA,1093
spin,tugulugul,TAN,1093
spirit,alú,NA,1093
spirit,alúúl falúw,NA,1093
spirit,alúúl leeimw,NA,1093
spirit,alúúl leeyil walúwal,NA,1093
spirit,alúúl sáát,NA,1093
spirit,anú,"TAN, LN",1093
spirit,kaaka,NA,1093
spirit,malebwut,NA,1093
spirit,ngéél,NA,1093
spirit,soope,NA,1093
spit,guhuufi,TAN,1093
spit,ghiteiló,NA,1093
spit,ghusufi,NA,1093
spit,óttuf,NA,1093
splash,tápis,NA,1093
splash,tchep2,NA,1093
splash,urás,NA,1093
splice,hóbweey,TAN,1093
splice,sóbweey,NA,1093
splint,tchep5,NA,1094
splint,tchepeey,NA,1094
split,attipa,NA,1094
split,ásáttipa,NA,1094
split,fala,NA,1094
split,kkamw,NA,1094
split,ligauluul2,TAN,1094
split,mwákk,NA,1094
split,pagh,NA,1094
split,paghúw,NA,1094
split,safauluul,NA,1094
split,tilibwu,NA,1094
split,tilingi,NA,1094
spoil,arheng,TAN,1094
spoil,arhengi,TAN,1094
spoil,ascheng,NA,1094
spoil,aschengi,NA,1094
spoil,ileppirh,TAN,1094
spoil,layúlayúscheng,NA,1095
spoil,mwángil,NA,1095
spoil,nayúnayúrheng,TAN,1095
spoil,nngawaló,NA,1095
spoil,soolapeló,NA,1095
spoil,úleppisch,NA,1095
spoon,átiyát,NA,1095
sports,kosasal ukkur,NA,1095
sports,likka–,NA,1095
spot,bwuléy,NA,1095
spot,pwunto,NA,1095
spouse,bwúlúwa–,NA,1095
spouse,familiya,NA,1095
spouse,rhóóniimw,TAN,1095
spouse,schóóliimw,NA,1095
spread,álipa,NA,1095
spread,áttefi,NA,1095
spread,ferágh,NA,1095
spread,fferágh,NA,1095
spread,ferágháli,NA,1096
spread,márágháli,NA,1096
spread,merágh,NA,1096
spread,mwólóló,NA,1096
spread,mwónóló,TAN,1096
spread,selitágh,NA,1096
spread,ttáf,NA,1096
spread,téégi,TAN,1096
spread,tééghi,NA,1096
spread,tilifi2,NA,1096
spread,yár,NA,1096
spring,bwatch,NA,1096
sprinkle,aschawet,NA,1096
sprinkle,uuti,NA,1096
sprout,bwatchetá,NA,1096
sprout,fah,TAN,1096
sprout,fas,NA,1096
sprout,ilil,NA,1096
sprout,máár,NA,1096
sprout,mescheng,NA,1096
sprout,ólong,NA,1096
sprout,ppwár,NA,1097
sprout,ppwug,TAN,1097
sprout,ppwugh,NA,1097
sprout,uwabwon,TAN,1097
sprout,uwóbwol,NA,1097
spry,ruuru1,NA,1097
spurt,pússúg,TAN,1097
spurt,ssigh2,NA,1097
spurt,tápis,NA,1097
squander,ahoolap,TAN,1097
squander,asoolap,NA,1097
squander,óssoolapaaló,NA,1097
squander,soolap,NA,1097
squash,ghalabwaasa,NA,1097
squat,móótaisúús,NA,1097
squeak,ttigh3,NA,1097
squeak,tching,NA,1097
squeal,nginngi,NA,1098
squeeze,feingegh,NA,1098
squeeze,feingi2,NA,1098
squeeze,wongoti,NA,1098
squeeze,wongowong,NA,1098
squid,ngúút,NA,1098
squirm,tófolofol,NA,1098
squirrelfish,hara,TAN,1098
squirrelfish,mwéén,TAN,1098
stab,fatogi,TAN,1098
stab,fótoghi,NA,1098
stab,ttow,NA,1098
stable,ppwóss,NA,1098
stage,libwal,NA,1098
stage,libwan,TAN,1098
stage,táttálil,NA,1098
stage,tettelin,TAN,1098
stagger,hokk,TAN,1099
stagger,mwoghékk,NA,1099
stagger,ssukk,NA,1099
stairs,ligatéétá,TAN,1099
stairs,téétá,NA,1099
stairway,ligatéétá,TAN,1099
stalk,–umw,NA,1099
stall,amwaschúútiw,NA,1099
stamen,lifééféél mááy,NA,1099
stamp,stamp,NA,1099
stamp,stampu,NA,1099
stand,afota2,NA,1099
stand,affota,NA,1099
stand,ayúúw,NA,1099
stand,bwu2,NA,1099
stand,bwuubwu2,NA,1100
stand,úú-,NA,1100
staple foods,mwongo,NA,1100
star,Aremwoy,NA,1100
star,Bwuubw,NA,1100
star,Elúwel,NA,1100
star,fúú,NA,1100
star,Fúúsemwóghut,NA,1100
star,Ghúúw,NA,1100
star,limmaamaaw,NA,1100
star,Mailapan Efeng,NA,1100
star,Maan,NA,1100
star,Maserúw,NA,1100
star,Mááilap,NA,1100
star,Mátchemeyá,NA,1100
star,Mesal Fúú,NA,1100
star,Méél,NA,1100
star,Mwáárighár,NA,1100
star,paire,NA,1100
star,Paay Efeng,NA,1100
star,Paay Yéér,NA,1100
star,Sarobwél,NA,1100
star,Sápi,NA,1100
star,Schoow,NA,1100
star,táán,"TAN, LN",1101
star,Tumwur,NA,1101
star,Úkkúniigh,NA,1101
star,Wenewenuubw,NA,1101
star,Wolé,NA,1101
star,Wuun,NA,1101
starch,mógomóg,TAN,1101
starch,móghomógh,NA,1101
stare,afota3,NA,1101
stare,amálimál1,NA,1101
stare,áláng,NA,1101
stare,hóróhór,TAN,1101
stare,limasappwul,NA,1101
stare,masanngaw,NA,1101
stare,masanngawangeli,NA,1101
stare,sórósór,NA,1101
starfish,f úúlesset,NA,1101
starfish,payúl álet,NA,1101
star fruit,bilimbiilis,NA,1102
starlight,tilil fúú,NA,1102
start,amwóghuta,NA,1102
start,bwelúw,NA,1102
startle,rú,NA,1102
startle,rúútá,NA,1102
startle,sefengágh,NA,1102
starve,ailas,NA,1102
starve,aschúll,NA,1102
statement,alléghúl kkapas,NA,1102
statement,kkapasal aweewe,NA,1102
statue,bwutto,NA,1102
statue,liyoos,TAN,1102
statue,liyoos,NA,1102
stay,asóóy,NA,1102
stay,bwongiiti,NA,1102
stay,lo1,NA,1103
stay,no,"TAN, LN",1103
stay home,looffat,NA,1103
steady,ppwóss,NA,1103
steal,angattar,NA,1103
steal,állifa,NA,1103
steal,houmaah,TAN,1103
steal,mwóscho,NA,1103
steal,mwóschooli,NA,1103
steal,púraf,NA,1103
steal,púrafa,NA,1103
steal,soumáás,NA,1103
steal,scheeri,NA,1103
steal,scheesche,NA,1103
steel,mesche,NA,1103
steel,paarang,NA,1103
steel,teppang,NA,1103
steep,ppal2,NA,1103
steer,amwirimwir1,NA,1104
steer,horeey,TAN,1104
steer,soreey,NA,1104
stem,arhan,TAN,1104
stem,eschal,NA,1104
stench,bwoonngaw,NA,1104
step,amwooy,NA,1104
step,bwu2,NA,1104
step,bwuubwu2,NA,1104
step,bwuuri,NA,1104
step,bwuutiw,NA,1104
step,lééyú,S,1104
step,wiilang,TAN,1104
steps,afalafal2,NA,1104
stern,mwiir,NA,1104
stick,appascha,NA,1104
stick,bwuráátiw,NA,1104
stick,filiiti,NA,1105
stick,ffót,NA,1105
stick,gurugur3,TAN,1105
stick,ghaluuti,NA,1105
stick,ghaluutiiy,NA,1105
stick,iyas,NA,1105
stick,parh,TAN,1105
stick,pasch1,NA,1105
stick,ppasch,NA,1105
stick,ppaschangáli,NA,1105
stick,pascheey,NA,1105
stick,reschey,NA,1105
stick,tepeli,NA,1105
stick,tchibw,NA,1105
stick,tchú,NA,1105
stick,úrá,NA,1105
stick,úráál apúng,NA,1105
stick,úráál makk,NA,1105
stick,wirhiwirh,TAN,1105
stick,wischiwisch,NA,1105
stick dance,til,NA,1105
stick dance,werhúúrá,TAN,1105
stick dance,wischiirá,NA,1105
sticker,toutow1,NA,1106
stick out,aitúúle,NA,1106
stick out,atéélaw,TAN,1106
stick out,tchif,NA,1106
sticky,apparh2,TAN,1106
sticky,appasch2,NA,1106
sticky,paschapasch,NA,1106
still,mwo2,NA,1106
still,ppwóss,NA,1106
stimulate,anngala,NA,1106
sting,aremet,NA,1106
stingy,mmweigh,NA,1106
stink,bwoomarh,TAN,1106
stink,bwoomasch,NA,1106
stink,bwoonngaw,NA,1106
stink,masch,NA,1106
stink,mwas,NA,1106
stink,mwaas,NA,1106
stir,arú1,TAN,1107
stir,arúw,NA,1107
stir,áriti,NA,1107
stir,áriyár1,NA,1107
stirred up,schew,NA,1107
stirred up,tchep3,NA,1107
stitch,teete,NA,1107
stitch,teeyi,NA,1107
stockings,mezas,NA,1107
stomach,tiyakk,NA,1107
stomach,uubw,NA,1107
stomp,bwuurágh,NA,1107
stomp,bwuurágherágh,NA,1107
stomp,bwuuri,NA,1107
stomp,tapúngúpúng,NA,1107
stone,faay2,NA,1107
stone,fayfay2,NA,1107
stone,tarafaifay,NA,1107
stonefish,loow,NA,1108
stonefish,nuunuupi,TAN,1108
stop,aúgú,TAN,1108
stop,aúgúúló,TAN,1108
stop,ayúghú,NA,1108
stop,ayúghúúló,NA,1108
stop,ayúúló,NA,1108
stop,ámmwel,NA,1108
stop,ligiti,TAN,1108
stop,lighiti,NA,1108
stop,pilesagh,NA,1108
stop,pileey,NA,1108
stop,tókkótoomwo leeimw,NA,1108
stop,úg,TAN,1108
stop,úúló2,NA,1108
stop,wes,NA,1108
stop,yúgh,NA,1108
stopper,pilipil2,NA,1108
stopper,pilipilil lé,NA,1108
stop up,apilasa,NA,1108
store,tenda,NA,1109
storm,bwighilittey,NA,1109
storm,malúmal,NA,1109
story,bworóus,NA,1109
story,leeweina,TAN,1109
story,léaweeiló,NA,1109
story,mwoiwe,NA,1109
story,mwútchu schagh me esóbw,NA,1109
story,oloweiló,NA,1109
story,tarameiyey,NA,1109
story,tittillap,NA,1109
story,túttúllap,TAN,1109
stove,falang,NA,1109
stove,falangal dengki,NA,1109
straight,aweewe1,NA,1109
straight,lúghútchar,NA,1109
straight,núgútchar,TAN,1109
straight,schimwittiw,NA,1109
straight,wel,NA,1109
straight,wwel,NA,1109
straight,welewelitá,NA,1110
straight,wen,TAN,1110
straight,wenewenetá,TAN,1110
straighten,aghatchúúsefááli,NA,1110
straighten,ammwel1,NA,1110
straighten,amwelaaló1,NA,1110
straighten,awela,NA,1110
straighten,awelawela,NA,1110
straighten,awena,TAN,1110
straighten,awenewena,TAN,1110
straighten,aweeweey,NA,1110
straighten,ghúrús,NA,1110
straighten,weliló,NA,1110
straighten,weneló,TAN,1110
straighten up,limálim,NA,1110
straighten up,limeti,NA,1110
straighten up,máliti,NA,1110
strain,mwááng,NA,1110
strain,waamwey,NA,1111
strand,áál2,NA,1111
strand,meteri–,NA,1111
stranger,schééfé,NA,1111
stranger,schóól lughul,NA,1111
stranger,schóól waaseela,NA,1111
stranger,waahééló,TAN,1111
stranger,waaseela,NA,1111
straw,mwour,NA,1111
strawberry tree,manisanita,TAN,1111
strawberry tree,mansaniita,NA,1111
stream,paat,NA,1111
stream,rhanubwuubwu,TAN,1111
stream,sarhúg,TAN,1111
stream,saschúgh,NA,1111
stream,schalúbwuubwu,NA,1111
stretch,ammey,NA,1111
stretch,ammeya,NA,1111
stretch,ammeyaaló,NA,1112
stretch,mmey,NA,1112
strike,dekkis,NA,1112
strike,dókkut,NA,1112
strike,fótchugh,NA,1112
strike,llérh2,TAN,1112
strike,llésch,NA,1112
strike,marúngáángáni,TAN,1112
strike,marúngúúngáli,NA,1112
strike,ppwomwoli,NA,1112
strike,úrú,NA,1112
strike,wirhi,TAN,1112
strike,wischiiy,NA,1112
string,afooschól,NA,1112
string,-ffaat,NA,1112
string,ffaatili,NA,1112
string,géégé,TAN,1112
string,ghééghé,NA,1112
string,hiilo,TAN,1112
string,iilo,NA,1112
string,kkalúgh,NA,1112
string,kkanég,TAN,1112
string,ligirhól,TAN,1113
string,–mwu,NA,1113
string,ófooschól,NA,1113
string,pili,NA,1113
string,teegus,NA,1113
string,–yál,NA,1113
stringer,ffaat,NA,1113
strip,assey,NA,1113
stroke,tóófi,NA,1113
stroke,tóótó,NA,1113
stroll,súúfetál,NA,1113
strong,bwágh,NA,1113
strong,bwághitá,NA,1113
strong,bwogitá,TAN,1113
strong,fayúscho2,NA,1113
strong,léghélégh2,NA,1113
strong,limaamaaw,NA,1113
strong,maamaaw,NA,1113
strong,–maaw,NA,1114
strong,máár,NA,1114
strong,mwáálescho,NA,1114
strong,scho,NA,1114
struggle,ghúrúfaafa,NA,1114
stubborn,tchemaaw,NA,1114
stubborn,tchúgúl,TAN,1114
stubborn,tchúghúl,NA,1114
stuck,mmwasch,NA,1114
stuck,ppasch,NA,1114
stuck,ppaschangáli,NA,1114
stuck up,amwaaraar,NA,1114
stuck up,soolap,NA,1114
student,schóól meleitey,NA,1114
study,akkúlégh,NA,1114
study,alama,TAN,1114
study,auluuluuw,NA,1114
study,meleitey,NA,1114
stuffed animal,mwunyeeka,NA,1114
stumble,bwuruwow,NA,1115
stumble,toroppúng,NA,1115
stump,–pagh,NA,1115
stump,paghúl,NA,1115
stump,paghúlúfal,NA,1115
stun,malúúlú,NA,1115
stunted,málemwugh,NA,1115
stupid,hókkobwurh,TAN,1115
stupid,kkobwumagúran,TAN,1115
stupid,kkóbwuschimwal,NA,1115
stupid,memmanga–,NA,1115
sty,wailú,NA,1115
sty,wáánú,TAN,1115
subject pronoun,ausi,NA,1115
subject pronoun,aw,NA,1115
subject pronoun,ay,NA,1115
subject pronoun,e,NA,1115
subject pronoun,hi,TAN,1115
subject pronoun,i,NA,1115
subject pronoun,re,NA,1116
subject pronoun,si,NA,1116
subject pronoun,u,NA,1116
submarine,waa rhoul,TAN,1116
submarine,waa schóuwul,NA,1116
submerge,rhoul,TAN,1116
submerge,schóuwul,NA,1116
submerge,tu,NA,1116
subordinating conjunction,bwe 3,NA,1116
successful,mwaamwaay,NA,1116
suck,amwoora2,NA,1116
suckle,atú,NA,1116
suckle,atút,NA,1116
suckle,atúúw,NA,1116
suckle,lúút,NA,1116
sudden,ffisch3,NA,1116
suds,bwurubwur1,NA,1116
suffer,awweires,NA,1117
suffer,leeliyál áppet,NA,1117
suffer,wáires,NA,1117
suffer,weireh,TAN,1117
sufficient,ghów,NA,1117
sufficient,lap,NA,1117
sufficient,mmwál,NA,1117
sugar apple,aatis,NA,1117
sugar cane,woow,NA,1117
suit,fischingeli,NA,1117
suit,kkofirh,TAN,1117
suit,tamafisch,NA,1117
sullen,áirághiiy,NA,1117
summarize,weeimwoscheey,NA,1117
sun,alo–,NA,1117
sun,álet,NA,1118
sun,bwatch,NA,1118
sunburn,parakkis,NA,1118
Sunday,Guubwul,TAN,1118
Sunday,Ghuubwul,NA,1118
sunglasses,antiyos,NA,1118
sunlight,tilil álet,NA,1118
sunlight,ttinin álet,TAN,1118
supplies,paay2,NA,1118
support,lóóng1,NA,1118
support,lóngey,TAN,1118
support,lóngooy,NA,1118
support,tepang,NA,1118
support,tepángi,NA,1118
support,túmúnú,"TAN, LN",1118
suppose,bwetá1,NA,1118
surface,bwáátá,NA,1118
surface,wei–1,NA,1118
surface,weiset,NA,1119
surfing,taaló,NA,1119
surgeonfish,bwula,TAN,1119
surgeonfish,filááng,NA,1119
surgeonfish,igeingúng,TAN,1119
surgeonfish,mwarefarh,TAN,1119
surgeonfish,mwotch,NA,1119
surgeonfish,mwotchelegey,TAN,1119
surprise,aisus,NA,1119
surprise,arú2,TAN,1119
surprise,arúúw,NA,1119
surprise,iweele,NA,1119
surprise,iweene,TAN,1119
surprise,laanya,NA,1119
surprise,rúútá,NA,1119
surprise,ssigh3,NA,1119
surprise,soosoonngaw,NA,1119
surprise,wet,NA,1119
surprise,yok,NA,1119
surrender,fangetá,NA,1119
surrender,kkár,NA,1120
surround,bwáliiy,NA,1120
surround,póghuuw,NA,1120
survive,aghoscha,NA,1120
suspect,kkil,NA,1120
suspect,kkili,NA,1120
suspect,kkin,TAN,1120
suspect,kkini,TAN,1120
suspicious,kkil,NA,1120
suspicious,kkin,TAN,1120
sustain,ppeighil kkéél,NA,1120
Susupe,Leelómw,NA,1120
Susupe,Suupi,NA,1120
swallow,urumi,NA,1120
swamp,bweel,NA,1120
swamp,bwelelap,NA,1121
swamp,leebwel,NA,1121
swamp,mmeschar,NA,1121
swarm,mórang,NA,1121
swarm,rang,NA,1121
sway,maal3,NA,1121
sway,mwaischúúsch,NA,1121
sway,mwoo–2,NA,1121
sway,mwórooro,NA,1121
swear,affayil,NA,1121
swear,akkapall,NA,1121
swear,akkapalla,NA,1121
swear,sanngaweeti,NA,1121
sweat,bwool móóliyól,NA,1121
sweat,bwoottongotong,NA,1121
sweat,mwóóliyol,NA,1121
sweat,witch,NA,1121
sweep,pééli,NA,1121
sweep,péépé,NA,1122
sweet,amámi,NA,1122
sweet,mám1,NA,1122
sweet,mwoowesch,NA,1122
sweet,-ngas,NA,1122
sweeten,amemú,TAN,1122
sweetheart,amware–,TAN,1122
sweetheart,failiáá-,NA,1122
sweetheart,fayúnaa–,TAN,1122
sweetheart,korasoon,NA,1122
sweetheart,maariara–,TAN,1122
sweetheart,mware–,NA,1122
sweet potato,gamwuuti,TAN,1122
sweet potato,ghoschoosch,NA,1122
sweet potato,ghómwuuti,NA,1122
sweet potato,orhoorh,TAN,1122
sweetsop,aatis,NA,1122
sweet-talk,mám1,NA,1122
swell,bwo,NA,1123
swell,bwoo,NA,1123
swell,bwoobwo,NA,1123
swell,fallaló,NA,1123
swell,lóó,NA,1123
swell,lóóbwoobwo,NA,1123
swell,nóóbwoobwo,TAN,1123
swell,óbw,NA,1123
swell,tiyakk,NA,1123
swelter,bwerhikkar,TAN,1123
swelter,bweschikkar,NA,1123
swim,áf,NA,1123
swim,áfeeti,NA,1123
swim,áfiyáf1,NA,1123
swim,túútú,NA,1123
swim,tchep4,NA,1123
swindle,digero,NA,1123
swing,ahailúúlú,TAN,1123
swing,ahailúúy,TAN,1123
swing,asayúlúúlú,NA,1123
swing,assayúlúw,NA,1123
swing,ayúlúúl1,NA,1124
swing,há,TAN,1124
swing,hááti,TAN,1124
swing,ligailúúl,TAN,1124
swing,sayúl,NA,1124
swing,ssá1,NA,1124
swing,sááti,NA,1124
swirl,mwuliino2,NA,1124
switch,kootay,NA,1124
switch,loulow,NA,1124
swollen,bwo,NA,1124
swollen,bwoobwo,NA,1124
swollen,fallaló,NA,1124
sword,kkatana,NA,1124
sword,zambara,NA,1124
swordfighting,zambara,NA,1124
swordfish,taghalaar,NA,1124
symbol,gill2,TAN,1125
symbol,ghikkill,NA,1125
sympathetic,faiyé,NA,1125
sympathetic,faiyééw,NA,1125
sympathetic,mitiiy,NA,1125
sympathy,faiyééti,NA,1125
sympathy,tongeey,NA,1125
taboo,abwaayi,NA,1126
taboo,kkapasapil,NA,1126
taboo,pil,NA,1126
taboo,piil,NA,1126
taboo,pilil ighapar,NA,1126
taboo,pilil málebwiibwi,NA,1126
taboo,pilil róghumw,NA,1126
taboo,pilil woong,NA,1126
taboo,tarey,TAN,1126
taboo,tóreey2,NA,1126
tack,appascha,NA,1126
tag,likkóópiyop,NA,1126
tag,tatsiiy,NA,1126
tail,arhapa–,TAN,1126
tail,aschepe–,NA,1126
tail,paasch2,NA,1126
Taiwan,Taiwang,NA,1126
take,afitikka,NA,1126
take,amwuschú,NA,1127
take,atittimaaw,TAN,1127
take,atchofesá,NA,1127
take,áirúútiw,NA,1127
take,bweibwogh,NA,1127
take,bweiti,NA,1127
take,bwogobwog,TAN,1127
take,bwugi,TAN,1127
take,bwughi,NA,1127
take,bwughiiló,NA,1127
take,bwughiiwow,NA,1127
take,layúli,NA,1127
take,milaaló,NA,1127
take,mweteri,NA,1127
take,nayúni,TAN,1127
take,óugha,NA,1127
take,púraf,NA,1127
take,púrafa,NA,1127
take,teihengi,TAN,1127
take,teisángi,NA,1127
take,teiteimaaw,NA,1128
take,umwuuw,NA,1128
take,wey,NA,1128
take,wwow,TAN,1128
take apart,bwángiiy,NA,1128
take care,afalli,TAN,1128
take care,akkáfálli,NA,1128
take care,áfálli,NA,1128
take care,tepángi,NA,1128
take down,bwiliti,NA,1128
take it easy,ameschereghi,NA,1128
take it easy,arhifa,TAN,1128
take it easy,aséésé,NA,1128
take it easy,asééw,NA,1128
take it easy,aschifa,NA,1128
take off,bwiliti,NA,1128
take turns,kootay,NA,1129
Talafofo,Tarafóófó,TAN,1129
Talafofo,Tórófóófó,NA,1129
talc,potbwus,NA,1129
tale,bworóus,NA,1129
tale,tittillap,NA,1129
tale,túttúllap,TAN,1129
talent,rhúmmáng,TAN,1129
talented,kkáng,NA,1129
talented,kkeng,TAN,1129
talented,schúmmáng,NA,1129
talk,abwulallal,NA,1129
talk,aalleew,NA,1129
talk,alo2,NA,1129
talk,apaha,TAN,1129
talk,apasa,NA,1129
talk,atchorong,NA,1129
talk,bwurhubwurh,TAN,1129
talk,bwuschubwusch,NA,1130
talk,fóóh,TAN,1130
talk,fóós,NA,1130
talk,houngeni,TAN,1130
talk,kkapah,TAN,1130
talk,kkapas,NA,1130
talk,kkes,NA,1130
talk,lall,NA,1130
talk,léúlap,NA,1130
talk,léyélap,TAN,1130
talk,mám1,NA,1130
talk,ssil,TAN,1130
talk,soungeli,NA,1130
talk,wosommwóng,NA,1130
tall,llang,NA,1130
tall,láálááy,NA,1130
tall,tágheyas,NA,1130
tall,tegiyah,TAN,1130
tamarind,kkalamenduk,NA,1130
tame,figir,TAN,1130
tame,fighir,NA,1130
tame,reepi1,NA,1131
tan,yóleyól,NA,1131
Tanapag,Léélééwong,NA,1131
Tanapag,Talaabwogh,NA,1131
Tanapag Channel,Tourulap,TAN,1131
Tanapag Channel,Tóurulap,NA,1131
tang,limáll,NA,1131
tangle,lo2,NA,1131
tangle,paróngaróng,NA,1131
tangle,ppil2,NA,1131
tank,tangki,NA,1131
tank,tóngku,NA,1131
tap,pighiri,NA,1131
tape,teep,NA,1131
tape,tepeli,NA,1132
tape recorder,átittigh,NA,1132
tapioca,mindiyooka,NA,1132
Tapochau,Hóbweihow,TAN,1132
Tapochau,Sóbweisow,NA,1132
tardy,ammwaay,NA,1132
taro,bwáyú-,NA,1132
taro,bwula,NA,1132
taro,filé,NA,1132
taro,fine,TAN,1132
taro,ilil,NA,1132
taro,mwootiw,NA,1132
taro,oot,TAN,1132
taro,otogúúh,TAN,1132
taro,otorhall,TAN,1132
taro,róschey,NA,1132
taro,woot,NA,1132
taro,wotobwesch,NA,1132
taro,wotoghaagha,NA,1132
taro,wotoghús,NA,1132
taro,wotol Sepaan,NA,1133
taro,wotopar,NA,1133
taro,wotoschall,NA,1133
taro,wotoschól,NA,1133
taro,wototcha,NA,1133
taro patch,bweel,NA,1133
taro patch,leebwel,NA,1133
tart,mwáll,NA,1133
taste,agila1,TAN,1133
taste,aghila,NA,1133
taste,akkaghil1,NA,1133
taste,allééw1,NA,1133
taste,lallal,NA,1133
taste,llári,NA,1133
taste,lleriingáli,NA,1133
taste,nanna,TAN,1133
taste,nneri,TAN,1133
taste,nneriingáni,TAN,1133
taste,ttig1,TAN,1133
taste,ttigh2,NA,1133
tasteless,pat,NA,1133
tasteless,patakkisch,NA,1134
tattoo,agikkill,TAN,1134
tattoo,agikkilla,TAN,1134
tattoo,aghikkill,NA,1134
tattoo,aghikkilla,NA,1134
tattoo,mákk1,NA,1134
tattoo,mákk2,NA,1134
tattoo,mákkeey,NA,1134
tattoo,úráál makk,NA,1134
taut,lúghútchar,NA,1134
taut,núgútchar,TAN,1134
teach,abwúngúw,NA,1134
teach,afalafal1,NA,1134
teach,afalafala,NA,1134
teach,aguleey,TAN,1134
teach,aghuleey,NA,1134
teach,aruruurúy,TAN,1134
teach,attighi,NA,1134
teach,auruuruw,NA,1134
teacher’s pet,kkiriida,NA,1134
teacher’s pet,kkiriido,NA,1135
team,rhóó,TAN,1135
team,schóó,NA,1135
tear1,aheey,TAN,1135
tear1,assey,NA,1135
tear1,bwakkurew,NA,1135
tear1,ffeir,NA,1135
tear1,feereey,NA,1135
tear1,ghey,NA,1135
tear1,kkamw,NA,1135
tear1,mwetereirey,NA,1135
tear1,rásiiy,NA,1135
tear1,ttááring,NA,1135
tear1,tááringegh,NA,1135
tear1,tááringiiy,NA,1135
tear2,léél sabweil,NA,1135
tear2,rhanún maah,TAN,1135
tear2,schalúl maas,NA,1135
tease,allingariiy,NA,1135
tease,asoong,NA,1136
tease,asoonga,NA,1136
tease,aweirehi,TAN,1136
tease,aweirisi,NA,1136
teat,óubw,NA,1136
teat,útt,NA,1136
teen-ager,gáráárá,TAN,1136
teeter-totter,siisó,NA,1136
teeth,ffasch2,NA,1136
teeth,faay1,NA,1136
teeth,lingiffarh,TAN,1136
teeth,lingiffasch,NA,1136
teeth,lingiikkar,NA,1136
teeth,lingiinngaw,NA,1136
teeth,lingiipagh,NA,1136
teeth,lingiiwar,NA,1136
teeth,mmár,TAN,1136
teeth,mwétetteril pááni,NA,1136
teeth,ngii,NA,1136
telegram,dempwo,NA,1137
telegraph,dempwo,NA,1137
telephone,dengwa,NA,1137
tell,ángeli,NA,1137
tell,bwáári,NA,1137
tell,bworóus,NA,1137
tell,óólegh,NA,1137
tell,óóneg,TAN,1137
tell,tittillap,NA,1137
tell,túttúllap,TAN,1137
tell,úreli,NA,1137
temper,urotá,NA,1137
tempt,amwólla,NA,1137
tempura,tempura,NA,1137
ten,aruweighal,NA,1137
ten,eliigh,NA,1137
ten,faig,TAN,1137
ten,fááigh,NA,1137
ten,fisiigh,NA,1137
ten,heig,TAN,1138
ten,–ig,TAN,1138
ten,–igh,NA,1138
ten,limeig,TAN,1138
ten,limeigh,NA,1138
ten,oleigh,NA,1138
ten,ruweigh,NA,1138
ten,seigh,NA,1138
ten,tiweigh,NA,1138
ten,waliigh,NA,1138
tend,aghúúanget,NA,1138
ten o’clock,alas dies,NA,1138
tent,tento,NA,1138
tentacle,ghóó-,NA,1138
ten thousand,eghit,NA,1138
ten thousand,–ghit,NA,1138
termite,anay,NA,1138
termite,paw,NA,1138
term of address,faal pescheemw2,NA,1139
term of address,mwáá,NA,1139
term of address,tungaaf,NA,1139
terrifying,allaang,NA,1139
testicle,faay2,NA,1139
testicle,fayúl pesche,NA,1139
thank you,ghilissow,NA,1139
thank you,olomwaay,NA,1139
that,bwe 1,NA,1139
that,ila2,NA,1139
that,ilaal,NA,1139
that,imwu,NA,1139
that,imwuul,NA,1139
that,imwuun,TAN,1139
that,ina,TAN,1139
that,inaan,TAN,1139
that,la,NA,1139
that,laal2,NA,1140
that,le,NA,1140
that,mwu,NA,1140
that,mwuul1,NA,1140
that,na,"TAN, LN",1140
that,naan2,NA,1140
that,we,NA,1140
thatch,fatafat,NA,1140
thatch,óóh,TAN,1140
thatch,óós,NA,1140
that fellow,olowe,NA,1140
that guy,ollaal,NA,1140
that guy,olomwuul,NA,1140
that guy,olowe,NA,1140
the,we,NA,1140
theater,katsido,NA,1140
their,aar,NA,1140
their,–r1,NA,1140
them,iir,NA,1141
